Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2012-03-12,5.32,5.42,643.16,629.22,628.99
2012-05-14,4.4,4.5,800.41,783.03,782.73
2012-05-30,4.44,4.54,796.77,779.52,779.28
2012-04-19,5.02,5.12,692.86,677.87,677.61
2011-09-02,5.55,5.65,576.65,563.9,563.6
2011-09-27,5.92,6.02,534.86,523.11,522.9
2011-10-20,5.69,5.79,567.11,554.65,554.45
2011-12-16,5.53,5.63,598.06,584.99,584.58
2012-01-12,5.53,5.63,602.91,589.78,589.55
2012-03-20,5.3,5.4,647.54,633.52,633.29
2012-03-07,5.37,5.47,635.26,621.49,621.26
2012-03-08,5.36,5.46,636.88,623.08,622.85
2012-03-14,5.28,5.38,649.29,635.22,634.99
2012-03-15,5.32,5.42,643.85,629.9,629.67
2012-05-15,4.4,4.5,800.66,783.29,783.03
2012-05-31,4.48,4.58,790.07,772.97,772.73
2012-04-30,4.76,4.86,736.25,720.3,719.87
2012-05-16,4.39,4.49,802.68,785.26,785.01
2011-08-11,6.12,6.22,504.65,493.53,493.38
2011-09-05,5.59,5.69,571.7,559.07,558.89
2011-09-28,5.92,6.02,535.08,523.33,523.11
2011-11-11,5.66,5.76,574.64,562.05,561.69
2012-01-13,5.54,5.64,602.02,588.91,588.48
2011-12-19,5.56,5.66,594.34,581.36,581.13
2011-11-14,5.59,5.69,583.94,571.14,570.82
2012-03-19,5.26,5.36,653.01,638.86,638.64
2012-03-16,5.26,5.36,652.79,638.64,638.23
2012-03-21,5.3,5.4,647.77,633.74,633.52
2012-05-02,4.79,4.89,731.71,715.86,715.58
2012-05-03,4.66,4.76,753.14,736.81,736.53
2012-03-22,5.29,5.39,649.41,635.35,635.13
2011-07-22,6.06,6.16,509.36,498.1,497.89
2011-08-12,6.14,6.24,502.6,491.53,491.27
2011-08-15,6.13,6.23,503.89,492.78,492.62
2011-09-06,5.64,5.74,565.73,553.24,552.98
2011-09-29,5.88,5.98,540.08,528.21,528.0
2011-12-20,5.56,5.66,594.56,581.58,581.36
2011-11-16,5.59,5.69,584.16,571.36,571.14
2011-12-21,5.53,5.63,598.74,585.66,585.44
2011-10-21,5.76,5.86,558.7,546.44,546.08
2012-02-01,5.52,5.62,608.24,595.02,594.79
2012-02-02,5.54,5.64,605.81,592.65,592.42
2012-01-16,5.53,5.63,603.59,590.44,590.21
2012-04-25,4.83,4.93,723.77,708.09,707.82
2012-03-26,5.28,5.38,651.28,637.18,636.97
2012-03-23,5.29,5.39,649.65,635.58,635.22
2011-07-25,6.06,6.16,509.51,498.25,498.1
2011-08-16,6.09,6.19,508.57,497.36,497.2
2011-09-08,5.63,5.73,567.19,554.66,554.47
2011-11-17,5.57,5.67,586.98,574.12,573.9
2011-12-22,5.51,5.61,601.65,588.51,588.28
2011-10-24,5.77,5.87,557.66,545.43,545.23
2012-07-24,4.41,4.51,810.06,792.62,792.39
2012-08-22,4.44,4.54,810.96,793.58,793.34
2012-09-27,4.4,4.5,826.03,808.4,808.11
2012-12-17,4.18,4.28,887.82,869.01,868.69
2013-02-25,4.18,4.28,910.47,891.33,891.03
2013-02-26,4.14,4.24,918.55,899.24,898.93
2012-12-19,4.21,4.31,882.77,864.08,863.76
2012-10-17,4.08,4.18,890.46,871.44,871.15
2012-10-24,4.0,4.1,907.94,888.54,888.23
2013-04-30,4.47,4.57,872.81,854.66,854.24
2013-06-12,5.49,5.59,713.86,699.23,699.0
2013-06-13,5.6,5.7,698.02,683.74,683.5
2013-07-03,5.38,5.48,734.26,719.24,719.01
2013-07-29,5.29,5.39,751.36,736.02,735.86
2012-08-27,4.42,4.52,815.42,797.95,797.71
2012-07-18,4.59,4.69,777.69,760.97,760.78
2012-08-21,4.48,4.58,803.72,786.5,786.27
2012-12-26,4.24,4.34,879.33,860.73,860.37
2012-10-23,4.01,4.11,905.67,886.32,886.01
2012-10-30,4.07,4.17,895.88,876.77,876.46
2012-12-20,4.2,4.3,885.19,866.44,866.09
2012-10-18,4.13,4.23,881.18,862.37,862.09
2013-02-01,3.98,4.08,943.58,923.66,922.71
2013-03-01,4.1,4.2,927.63,908.13,907.52
2013-03-04,4.11,4.21,925.97,906.51,906.21
2013-03-13,4.15,4.25,921.64,902.31,901.97
2013-05-02,4.45,4.55,876.78,858.55,858.26
2013-06-14,5.34,5.44,737.06,721.94,721.53
2013-05-06,4.38,4.48,890.66,872.13,871.84
2012-06-15,4.82,4.92,735.97,720.12,719.84
2012-08-23,4.46,4.56,807.71,790.4,790.17
2012-09-18,4.36,4.46,830.8,813.03,809.45
2012-12-27,4.2,4.3,887.24,868.47,868.12
2013-01-02,4.16,4.26,896.59,877.61,877.26
2012-12-21,4.24,4.34,878.98,860.37,859.06
2012-10-19,4.1,4.2,887.5,868.55,867.97
2013-02-21,4.18,4.28,909.37,890.25,889.97
2013-03-14,4.21,4.31,910.33,891.25,890.91
2013-02-13,4.26,4.36,892.01,873.25,872.86
2013-02-14,4.27,4.37,890.51,871.79,871.4
2013-05-31,4.88,4.98,808.16,791.48,791.03
2013-07-05,5.58,5.68,704.82,690.44,690.11
2013-05-08,4.36,4.46,895.5,876.87,876.56
2012-06-19,4.96,5.06,714.25,698.89,698.71
2012-07-20,4.52,4.62,790.13,773.14,772.83
2012-09-19,4.36,4.46,831.07,813.31,809.71
2012-07-23,4.42,4.52,808.06,790.67,790.43
2012-10-22,4.06,4.16,895.63,876.5,876.2
2013-01-04,4.04,4.14,921.08,901.58,900.79
2012-10-31,4.07,4.17,896.19,877.08,876.77
2012-11-01,4.06,4.16,898.94,879.77,878.97
2013-03-06,4.02,4.12,944.47,924.62,924.31
2013-02-15,4.25,4.35,894.84,876.02,875.5
2012-11-06,4.07,4.17,897.62,878.48,878.18
2013-07-10,5.54,5.64,711.3,696.79,696.58
2013-03-22,4.28,4.38,899.33,880.51,879.92
2013-03-27,4.35,4.45,886.93,868.39,868.1
2013-05-09,4.35,4.45,897.7,879.03,878.72
2013-05-10,4.38,4.48,892.7,874.14,873.51
2013-05-20,4.48,4.58,875.95,857.78,857.53
2012-08-28,4.39,4.49,820.98,803.39,803.15
2012-06-25,4.8,4.9,740.18,724.26,724.09
2012-07-25,4.47,4.57,799.78,782.59,782.35
2013-01-16,3.91,4.01,951.01,930.88,930.5
2013-03-07,4.03,4.13,942.78,922.96,922.65
2012-10-25,4.0,4.1,908.25,888.85,888.54
2013-07-16,5.55,5.65,710.75,696.26,696.08
2013-04-03,4.58,4.68,846.44,828.8,828.52
2013-03-15,4.22,4.32,909.01,889.96,889.36
2012-09-25,4.4,4.5,825.45,807.82,807.54
2012-06-27,4.7,4.8,756.81,740.52,740.35
2012-09-26,4.41,4.51,823.96,806.37,806.08
2013-01-11,3.95,4.05,941.75,921.81,920.97
2012-11-05,4.07,4.17,897.31,878.18,877.87
2013-01-21,3.94,4.04,946.56,926.54,926.16
2012-10-26,4.05,4.15,899.14,879.95,879.31
2012-10-29,4.05,4.15,899.45,880.25,879.95
2012-12-18,4.18,4.28,888.14,869.32,869.01
2013-05-29,4.95,5.05,796.0,779.58,779.23
2013-07-19,5.35,5.45,741.31,726.17,725.93
2013-06-19,5.59,5.69,700.57,686.25,686.01
2012-06-28,4.73,4.83,752.05,735.87,735.7
2012-07-27,4.46,4.56,802.2,784.95,784.53
2012-09-04,4.31,4.41,836.76,818.83,818.59
2012-10-01,4.31,4.41,843.13,825.12,824.83
2012-07-04,4.72,4.82,754.42,738.2,738.03
2013-01-14,3.93,4.03,946.18,926.15,925.76
2013-01-15,3.95,4.05,942.52,922.57,922.19
2012-11-08,4.1,4.2,892.52,873.51,873.2
2012-11-09,4.11,4.21,891.25,872.27,871.63
2013-01-24,3.87,3.97,963.33,942.95,941.57
2012-11-07,4.09,4.19,894.14,875.08,874.78
2013-01-03,4.11,4.21,906.59,887.4,887.05
2013-07-23,5.25,5.35,756.92,741.46,741.3
2013-04-16,4.56,4.66,852.88,835.13,834.85
2013-04-17,4.56,4.66,853.16,835.41,835.13
2013-06-04,5.03,5.13,783.77,767.62,767.38
2012-07-05,4.77,4.87,746.43,730.39,730.22
2012-08-01,4.52,4.62,792.51,775.49,775.26
2012-08-02,4.49,4.59,797.93,780.79,780.56
2012-08-20,4.44,4.54,810.49,793.11,792.87
2012-09-17,4.35,4.45,832.33,814.52,810.93
2012-10-05,4.3,4.4,846.63,828.55,827.94
2012-11-14,4.22,4.32,871.46,852.93,852.49
2013-01-22,3.89,3.99,957.13,936.88,936.49
2013-01-23,3.88,3.98,959.57,939.27,938.88
2012-12-28,4.18,4.28,892.4,873.52,872.19
2012-11-12,4.14,4.24,885.82,866.97,866.66
2013-01-09,3.99,4.09,932.1,912.36,912.0
2013-01-10,3.95,4.05,940.89,920.97,920.59
2012-11-13,4.17,4.27,880.43,861.7,861.39
2013-05-21,4.53,4.63,867.06,849.08,848.84
2013-05-24,4.6,4.7,855.49,837.78,837.32
2013-07-18,5.41,5.51,731.94,717.0,716.82
2013-04-08,4.54,4.64,854.75,836.94,836.65
2012-10-10,4.24,4.34,858.58,840.25,839.95
2012-09-03,4.32,4.42,834.71,816.82,816.58
2012-10-09,4.25,4.35,856.42,838.14,837.84
2012-09-28,4.37,4.47,831.99,814.22,813.64
2012-10-08,4.19,4.29,867.29,848.76,848.46
2013-02-04,4.03,4.13,933.98,914.27,913.86
2013-02-07,4.15,4.25,911.34,892.14,891.74
2013-02-08,4.18,4.28,906.93,887.83,886.46
2013-01-29,3.9,4.0,958.01,937.76,937.34
2012-11-26,4.19,4.29,879.68,860.99,860.71
2012-11-16,4.29,4.39,859.0,840.74,840.2
2012-11-19,4.24,4.34,868.56,850.1,849.82
2013-06-20,5.8,5.9,671.07,657.37,657.14
2013-07-22,5.25,5.35,756.76,741.3,741.14
2013-04-11,4.48,4.58,866.26,848.21,847.93
2013-04-12,4.51,4.61,861.35,843.4,842.87
2013-06-03,5.02,5.12,785.16,768.98,768.73
2012-10-11,4.24,4.34,859.37,841.03,840.25
2012-10-15,4.13,4.23,880.32,861.51,861.23
2012-10-16,4.14,4.24,878.71,859.94,859.66
2012-06-01,4.5,4.6,787.08,770.05,769.6
2012-11-27,4.18,4.28,881.86,863.12,862.84
2013-01-31,3.98,4.08,942.61,922.71,922.29
2012-11-29,4.18,4.28,882.43,863.69,863.41
2013-02-19,4.21,4.31,903.04,884.04,883.77
2013-01-07,3.99,4.09,931.37,911.64,911.28
2013-01-08,3.99,4.09,931.73,912.0,911.64
2012-11-20,4.21,4.31,874.46,855.87,855.59
2012-11-21,4.21,4.31,874.74,856.15,855.87
2013-07-11,5.58,5.68,705.67,691.28,691.07
2013-04-02,4.54,4.64,853.32,835.53,835.24
2013-05-13,4.44,4.54,881.83,863.51,863.2
2013-03-18,4.19,4.29,915.11,895.93,895.63
2013-05-22,4.52,4.62,869.13,851.11,850.87
2012-06-04,4.64,4.74,763.59,747.09,746.86
2012-07-06,4.81,4.91,739.96,724.07,723.87
2012-06-05,4.85,4.95,729.62,713.89,713.65
2012-08-07,4.48,4.58,800.57,783.39,783.15
2013-02-05,4.06,4.16,928.43,908.85,908.45
2013-02-22,4.17,4.27,911.84,892.67,892.14
2012-12-10,4.09,4.19,903.14,883.96,883.64
2013-01-30,3.94,4.04,950.28,930.2,929.79
2012-11-22,4.23,4.33,871.27,852.77,852.49
2012-11-23,4.22,4.32,873.74,855.18,854.62
2012-09-12,4.37,4.47,827.7,809.99,809.74
2012-10-04,4.3,4.4,845.83,827.78,827.49
2012-09-11,4.35,4.45,831.03,813.25,813.0
2012-06-06,4.91,5.01,720.14,704.63,704.32
2012-06-08,4.83,4.93,733.19,717.39,717.0
2012-07-09,4.76,4.86,748.2,732.13,731.97
2012-06-26,4.7,4.8,756.64,740.35,740.18
2012-07-26,4.45,4.55,803.51,786.23,786.0
2012-08-24,4.45,4.55,809.9,792.55,792.12
2013-02-06,4.07,4.17,926.87,907.33,906.92
2012-11-28,4.17,4.27,884.04,865.26,864.98
2013-02-18,4.23,4.33,898.93,880.02,879.75
2012-08-03,4.48,4.58,800.1,782.91,782.49
2012-09-13,4.33,4.43,835.14,817.27,817.02
2012-07-03,4.73,4.83,752.62,736.43,736.26
2012-06-11,4.69,4.79,756.15,739.84,739.61
2012-07-11,4.74,4.84,751.78,735.63,735.47
2012-07-12,4.67,4.77,763.46,747.05,746.9
2012-08-29,4.36,4.46,826.58,808.86,808.62
2012-10-02,4.3,4.4,845.25,827.2,826.91
2012-08-30,4.36,4.46,826.82,809.1,808.86
2013-03-08,4.04,4.14,942.37,922.57,921.83
2012-11-30,4.18,4.28,883.01,864.26,863.69
2013-01-17,3.9,4.0,953.44,933.25,932.87
2013-01-18,3.89,3.99,956.35,936.11,935.25
2012-08-06,4.49,4.59,798.6,781.45,781.22
2012-07-10,4.76,4.86,748.36,732.28,732.13
2012-09-14,4.34,4.44,833.85,816.01,815.51
2012-08-13,4.46,4.56,805.59,788.31,788.06
2012-08-14,4.5,4.6,798.88,781.75,781.5
2012-08-31,4.33,4.43,832.66,814.81,814.37
2012-12-05,4.11,4.21,897.25,878.2,877.91
2012-12-06,4.12,4.22,895.62,876.6,876.32
2013-03-11,4.09,4.19,932.76,913.17,912.83
2012-12-03,4.17,4.27,885.19,866.4,866.12
2013-01-28,3.89,3.99,959.64,939.35,938.93
2013-02-27,4.11,4.21,924.73,905.29,904.99
2012-07-02,4.77,4.87,745.93,729.89,729.72
2012-08-08,4.43,4.53,809.87,792.48,792.23
2012-08-15,4.51,4.61,797.39,780.29,780.06
2012-07-16,4.65,4.75,767.22,750.73,750.54
2012-07-17,4.59,4.69,777.49,760.78,760.58
2012-08-16,4.43,4.53,811.58,794.17,793.94
2012-09-20,4.4,4.5,824.19,806.58,803.02
2012-06-14,4.84,4.94,732.48,716.71,716.49
2012-12-04,4.16,4.26,887.38,868.55,868.26
2012-12-11,4.13,4.23,895.74,876.73,876.41
2012-12-12,4.17,4.27,888.4,869.57,869.25
2013-02-28,4.1,4.2,927.01,907.52,907.21
2013-03-12,4.09,4.19,933.11,913.51,913.17
2012-12-07,4.04,4.14,912.56,893.17,892.5
2012-08-09,4.41,4.51,813.65,796.18,795.93
2012-08-10,4.44,4.54,808.84,791.48,791.02
2012-07-13,4.71,4.81,757.09,740.82,740.59
2012-07-19,4.56,4.66,782.97,766.14,765.95
2012-09-21,4.38,4.48,828.45,810.74,806.86
2012-06-18,4.96,5.06,714.06,698.71,698.53
2012-06-20,4.92,5.02,720.67,705.18,704.99
2013-02-20,4.21,4.31,903.31,884.32,884.04
2012-12-14,4.18,4.28,887.5,868.69,868.02
2013-03-05,4.07,4.17,934.18,914.54,914.24
2012-12-13,4.19,4.29,884.92,866.17,865.85
2013-04-25,4.45,4.55,875.2,856.98,856.7
2013-06-11,5.75,5.85,676.25,662.42,662.2
2013-07-26,5.31,5.41,748.1,732.84,732.66
2012-06-12,4.85,4.95,730.45,714.71,714.49
2012-06-13,4.85,4.95,730.67,714.93,714.71
2012-08-17,4.46,4.56,806.74,789.45,789.02
2012-06-21,4.89,4.99,725.58,709.97,709.79
2012-09-24,4.39,4.49,826.95,809.28,805.69
2012-06-22,4.81,4.91,738.41,722.52,722.29
2014-05-16,6.29,6.39,678.79,665.57,665.1
2014-01-23,6.81,6.91,585.02,573.52,573.23
2014-02-21,6.84,6.94,587.96,576.45,575.89
2013-04-24,4.43,4.53,878.6,860.31,860.02
2013-04-26,4.5,4.6,866.61,848.58,848.03
2013-03-28,4.35,4.45,887.65,869.1,868.39
2013-08-21,5.59,5.69,709.5,695.11,694.89
2013-09-30,5.8,5.9,686.33,672.51,672.28
2013-10-01,5.88,5.98,675.48,661.89,661.66
2013-10-02,5.9,6.0,672.97,659.43,659.2
2013-10-31,5.8,5.9,693.27,679.36,679.08
2013-11-04,5.94,6.04,674.7,661.19,660.91
2013-09-26,5.71,5.81,698.41,684.32,684.09
2013-09-27,5.78,5.88,688.9,675.02,674.64
2013-10-14,5.84,5.94,683.45,669.72,669.49
2014-03-28,6.74,6.84,608.82,596.94,596.3
2014-04-29,6.65,6.75,628.39,616.16,615.84
2014-03-25,6.96,7.06,581.74,570.41,570.1
2014-03-26,6.88,6.98,591.3,579.77,579.46
2014-04-03,6.8,6.9,602.94,591.18,590.87
2013-03-25,4.35,4.45,886.35,867.81,867.52
2013-04-29,4.49,4.59,868.72,850.66,850.37
2013-04-04,4.7,4.8,825.6,808.42,808.14
2013-03-26,4.35,4.45,886.64,868.1,867.81
2013-10-08,5.87,5.97,678.16,664.52,664.29
2013-11-01,5.86,5.96,685.44,671.7,671.16
2013-12-03,6.71,6.81,583.85,572.28,572.02
2013-08-27,5.56,5.66,714.8,700.31,700.1
2013-10-10,5.82,5.92,685.61,671.82,671.59
2013-10-15,5.83,5.93,685.12,671.35,671.08
2013-11-07,6.09,6.19,655.28,642.18,641.91
2013-08-23,5.56,5.66,714.38,699.89,699.56
2014-04-09,6.73,6.83,613.34,601.39,601.05
2014-04-30,6.62,6.72,632.6,620.29,619.8
2013-05-03,4.35,4.45,896.0,877.35,876.78
2013-04-01,4.45,4.55,869.39,851.24,850.95
2013-05-07,4.36,4.46,894.71,876.09,875.8
2013-12-04,6.78,6.88,575.99,564.59,564.33
2013-10-16,5.83,5.93,685.4,671.63,671.35
2013-11-05,5.98,6.08,669.55,656.15,655.87
2013-10-17,5.83,5.93,685.68,671.91,671.63
2013-08-26,5.53,5.63,719.0,704.41,704.2
2014-01-27,6.94,7.04,570.74,559.53,559.27
2014-03-20,7.11,7.21,563.52,552.55,552.26
2014-04-01,6.81,6.91,601.11,589.39,589.08
2014-04-10,6.73,6.83,613.68,601.72,601.39
2013-06-05,4.72,4.82,836.37,819.1,818.84
2013-05-23,4.57,4.67,860.42,842.59,842.34
2013-12-05,6.79,6.89,575.1,563.72,563.46
2013-08-30,5.7,5.8,695.35,681.28,680.95
2013-10-18,5.82,5.92,687.61,673.79,673.27
2013-11-08,6.27,6.37,632.4,619.78,619.29
2014-03-18,7.0,7.1,575.26,564.04,563.75
2014-03-19,7.03,7.13,572.16,561.01,560.72
2014-04-14,6.74,6.84,613.52,601.57,601.23
2014-05-19,6.29,6.39,679.05,665.83,665.57
2014-01-22,6.8,6.9,585.9,574.37,574.08
2013-12-19,6.47,6.57,616.14,603.94,603.65
2014-01-24,7.05,7.15,558.16,547.21,546.72
2013-04-05,4.68,4.78,829.63,812.36,811.82
2013-05-14,4.42,4.52,885.85,867.45,867.14
2013-06-24,5.6,5.7,699.91,685.6,685.38
2013-04-09,4.52,4.62,858.65,840.75,840.47
2013-10-22,5.89,5.99,678.5,664.88,664.6
2013-11-11,6.29,6.39,630.12,617.56,617.29
2013-12-06,6.72,6.82,583.44,571.89,571.43
2014-01-30,7.09,7.19,554.81,543.94,543.68
2014-04-15,6.75,6.85,612.63,600.7,600.39
2014-05-20,6.27,6.37,682.0,668.72,668.45
2013-12-27,6.6,6.7,602.77,590.85,590.24
2014-01-31,7.08,7.18,556.4,545.5,545.02
2014-03-06,6.73,6.83,603.48,591.67,591.38
2014-03-07,6.76,6.86,600.48,588.73,588.17
2013-05-15,4.51,4.61,869.52,851.48,851.23
2013-06-25,5.44,5.54,723.68,708.87,708.64
2013-04-10,4.5,4.6,862.34,844.37,844.09
2013-05-16,4.47,4.57,877.1,858.9,858.65
2013-08-28,5.57,5.67,713.55,699.09,698.88
2013-09-03,5.7,5.8,695.77,681.69,681.49
2013-10-04,5.88,5.98,676.32,662.72,662.34
2013-10-21,5.85,5.95,683.74,670.02,669.73
2014-05-21,6.24,6.34,686.31,672.94,672.67
2014-02-03,7.07,7.17,557.77,546.85,546.58
2014-02-04,7.1,7.2,554.74,543.88,543.61
2014-02-05,7.07,7.17,558.31,547.37,547.11
2014-02-19,6.92,7.02,577.89,566.58,566.29
2014-03-12,6.99,7.09,574.93,563.71,563.42
2014-04-22,6.72,6.82,617.87,605.84,605.52
2014-02-07,7.0,7.1,566.44,555.35,554.9
2013-05-17,4.43,4.53,884.94,866.57,866.13
2013-03-20,4.18,4.28,917.66,898.43,898.13
2013-04-15,4.53,4.63,858.01,840.14,839.86
2013-06-17,5.37,5.47,732.73,717.71,717.47
2013-10-09,5.84,5.94,682.6,668.87,668.64
2013-11-06,6.05,6.15,660.41,647.21,646.93
2013-11-18,6.16,6.26,648.42,635.48,635.18
2014-05-02,6.57,6.67,639.51,627.06,626.41
2013-12-13,6.56,6.66,603.98,592.01,591.51
2014-02-06,7.02,7.12,564.13,553.08,552.81
2013-12-18,6.47,6.57,615.85,603.65,603.35
2014-02-26,6.75,6.85,599.39,587.64,587.36
2014-02-12,7.03,7.13,563.84,552.81,552.56
2013-12-20,6.54,6.64,608.3,596.26,595.64
2014-01-28,7.03,7.13,560.91,549.91,549.65
2014-02-27,6.72,6.82,603.25,591.43,591.14
2014-02-28,6.61,6.71,617.39,605.29,604.44
2013-06-28,5.3,5.4,745.81,730.54,730.15
2013-06-18,5.57,5.67,703.24,688.85,688.62
2013-07-01,5.46,5.56,721.76,707.0,706.77
2013-04-18,4.56,4.66,853.44,835.68,835.41
2013-11-19,6.12,6.22,654.27,641.22,640.62
2013-11-21,6.21,6.31,642.69,629.88,629.6
2013-11-22,6.31,6.41,630.41,617.86,617.34
2013-11-25,6.33,6.43,628.16,615.66,615.38
2014-05-05,6.45,6.55,655.13,642.37,642.04
2014-02-10,6.92,7.02,575.74,564.46,564.21
2014-01-07,6.6,6.7,605.12,593.17,592.86
2014-05-06,6.45,6.55,655.47,642.69,642.37
2013-12-30,6.55,6.65,609.61,597.56,596.78
2014-03-10,6.84,6.94,591.35,579.79,579.5
2014-04-16,6.73,6.83,615.36,603.38,603.06
2014-04-17,6.72,6.82,617.53,605.51,604.57
2014-01-03,6.6,6.7,604.49,592.55,591.93
2013-05-27,4.7,4.8,838.03,820.7,820.45
2013-07-02,5.42,5.52,727.98,713.09,712.86
2013-04-19,4.47,4.57,870.3,852.18,851.65
2013-12-09,6.71,6.81,584.86,573.28,573.03
2013-09-06,5.75,5.85,689.33,675.4,675.09
2013-11-27,6.44,6.54,614.97,602.75,602.47
2013-11-28,6.45,6.55,614.01,601.81,601.54
2013-11-29,6.49,6.59,609.62,597.51,597.0
2013-12-02,6.6,6.7,596.58,584.75,584.48
2013-07-31,5.44,5.54,728.8,713.96,713.8
2013-09-04,5.71,5.81,694.56,680.51,680.3
2013-09-05,5.73,5.83,691.94,677.95,677.74
2013-12-23,6.57,6.67,605.45,593.47,592.7
2014-05-07,6.34,6.44,670.16,657.09,656.76
2014-01-20,6.74,6.84,592.34,580.68,580.39
2014-01-21,6.79,6.89,586.77,575.23,574.94
2013-12-17,6.52,6.62,609.42,597.35,597.06
2013-12-24,6.55,6.65,607.87,595.85,595.38
2013-12-16,6.55,6.65,605.48,593.49,593.2
2013-10-24,5.83,5.93,687.38,673.58,673.3
2013-10-25,5.85,5.95,685.14,671.39,670.86
2013-11-12,6.27,6.37,632.94,620.31,620.05
2013-12-10,6.67,6.77,589.81,578.14,577.88
2013-08-05,5.35,5.45,742.94,727.8,727.64
2013-09-09,5.73,5.83,692.36,678.37,678.16
2013-07-30,5.4,5.5,734.67,719.7,719.54
2013-08-06,5.31,5.41,749.24,733.97,733.81
2014-02-17,6.98,7.08,570.5,559.34,559.06
2014-02-20,6.93,7.03,577.03,565.74,565.46
2014-05-08,6.26,6.36,681.15,667.86,667.52
2013-12-31,6.55,6.65,609.61,597.56,597.09
2013-12-26,6.55,6.65,608.19,596.16,595.85
2014-01-29,7.07,7.17,556.75,545.84,545.57
2014-03-05,6.72,6.82,604.39,592.55,592.26
2014-04-07,6.79,6.89,605.09,593.3,592.99
2014-04-11,6.74,6.84,613.18,601.23,600.54
2013-10-28,5.81,5.91,691.01,677.14,676.86
2013-11-13,6.16,6.26,647.4,634.48,634.21
2013-12-11,6.56,6.66,603.21,591.25,591.0
2013-10-29,5.81,5.91,691.29,677.42,677.14
2013-09-10,5.71,5.81,695.4,681.35,681.14
2013-09-11,5.71,5.81,695.61,681.55,681.35
2013-08-07,5.37,5.47,740.2,725.13,724.97
2013-09-12,5.73,5.83,692.98,678.98,678.78
2013-09-13,5.75,5.85,690.51,676.57,676.22
2014-02-18,6.95,7.05,574.18,562.95,562.67
2014-03-17,6.98,7.08,577.24,565.98,565.68
2014-05-09,6.3,6.4,675.77,662.6,661.99
2014-01-02,6.55,6.65,609.92,597.87,597.56
2013-06-26,5.42,5.52,726.91,712.03,711.8
2013-06-06,4.89,4.99,807.48,790.83,790.58
2013-06-27,5.36,5.46,736.22,721.15,720.92
2013-07-24,5.15,5.25,772.89,757.09,756.92
2013-10-30,5.8,5.9,692.98,679.08,678.8
2013-11-14,6.12,6.22,653.37,640.32,639.62
2013-12-12,6.57,6.67,602.26,590.33,590.07
2013-09-17,5.75,5.85,691.01,677.06,676.81
2013-09-18,5.77,5.87,688.44,674.55,674.3
2013-08-14,5.58,5.68,709.73,695.32,695.16
2013-10-03,5.86,5.96,678.69,665.04,664.81
2013-10-07,5.88,5.98,676.55,662.95,662.72
2013-08-08,5.38,5.48,738.84,723.8,723.64
2013-09-16,5.76,5.86,689.35,675.43,675.19
2014-02-24,6.76,6.86,597.62,585.91,585.62
2014-02-25,6.75,6.85,599.09,587.36,587.07
2014-01-06,6.59,6.69,606.01,594.05,593.74
2014-01-08,6.61,6.71,604.23,592.3,591.99
2013-03-21,4.18,4.28,917.96,898.73,898.43
2013-07-25,5.24,5.34,758.81,743.31,743.15
2013-09-23,5.57,5.67,717.93,703.42,703.19
2013-08-01,5.4,5.5,734.99,720.02,719.86
2013-11-20,6.21,6.31,642.41,629.6,629.32
2013-08-22,5.67,5.77,698.13,683.98,683.77
2013-10-23,5.87,5.97,681.54,667.86,667.58
2013-08-09,5.35,5.45,743.59,728.45,728.28
2014-03-31,6.8,6.9,601.98,590.24,589.92
2014-05-12,6.32,6.42,673.43,660.3,659.99
2014-01-10,6.72,6.82,592.6,580.92,580.25
2014-04-02,6.82,6.92,600.25,588.55,588.23
2013-06-07,5.02,5.12,786.28,770.09,769.66
2013-06-10,5.0,5.1,789.8,773.54,773.3
2013-04-22,4.44,4.54,876.17,857.92,857.64
2013-04-23,4.43,4.53,878.31,860.02,859.73
2013-05-28,4.76,4.86,827.84,810.73,810.48
2013-08-13,5.48,5.58,724.29,709.57,709.41
2013-09-19,5.53,5.63,723.27,708.64,708.39
2013-08-02,5.45,5.55,727.64,712.82,712.65
2013-11-26,6.38,6.48,622.15,609.78,609.5
2013-09-20,5.57,5.67,717.83,703.32,702.88
2013-08-12,5.33,5.43,746.82,731.61,731.46
2013-08-29,5.59,5.69,710.85,696.44,696.23
2014-04-04,6.81,6.91,602.4,590.66,590.02
2014-05-13,6.36,6.46,668.46,655.44,655.13
2014-05-14,6.35,6.45,670.09,657.04,656.73
2014-01-17,6.78,6.88,587.36,575.8,575.24
2013-06-21,5.44,5.54,723.31,708.5,708.09
2013-07-08,5.58,5.68,705.25,690.86,690.44
2013-08-19,5.59,5.69,709.06,694.67,694.46
2013-08-16,5.57,5.67,711.76,697.31,696.96
2013-09-24,5.62,5.72,710.87,696.52,696.29
2013-09-02,5.7,5.8,695.56,681.49,681.28
2013-08-15,5.61,5.71,705.59,691.27,691.05
2013-09-25,5.64,5.74,708.21,693.92,693.69
2013-10-11,5.82,5.92,686.0,672.21,671.82
2014-04-08,6.77,6.87,607.8,595.96,595.64
2014-05-15,6.24,6.34,685.03,671.67,671.41
2014-03-11,6.93,7.03,581.22,569.87,569.59
2013-07-04,5.41,5.51,729.95,715.02,714.8
2013-07-15,5.65,5.75,696.08,681.9,681.72
2013-07-17,5.51,5.61,716.82,702.2,702.02
2013-07-12,5.64,5.74,697.33,683.12,682.79
