Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2018-02-09,9.86,9.98,524.36,520.44,520.25
2018-07-06,11.26,11.38,501.7,498.22,497.79
2018-06-12,11.55,11.67,489.28,485.85,485.64
2018-07-02,11.31,11.43,499.19,495.71,495.5
2018-07-10,11.1,11.22,506.6,503.08,502.87
2018-03-07,9.53,9.65,538.4,534.41,534.21
2018-09-12,12.18,12.3,485.78,482.53,482.31
2018-09-13,12.2,12.32,485.46,482.21,481.99
2018-09-28,11.55,11.67,505.9,502.52,502.3
2018-09-04,12.23,12.35,483.31,480.07,479.85
2018-12-14,9.54,9.66,577.38,573.58,573.37
2018-12-19,9.42,9.54,581.83,578.01,577.8
2018-12-20,9.3,9.42,585.89,582.04,581.83
2019-01-02,9.05,9.17,595.44,591.54,591.33
2018-02-16,9.85,9.97,525.27,521.36,521.16
2018-02-19,9.79,9.91,527.44,523.51,523.31
2018-06-27,11.57,11.69,491.05,487.63,487.42
2018-06-28,11.63,11.75,489.55,486.15,485.93
2018-07-03,11.13,11.25,504.66,501.15,500.93
2018-03-19,9.41,9.53,543.98,539.96,539.77
2018-12-21,9.23,9.35,588.56,584.7,584.28
2018-09-11,12.31,12.43,482.04,478.81,478.59
2018-11-08,9.88,10.0,561.42,557.68,557.47
2018-11-13,10.04,10.16,557.07,553.37,553.16
2018-11-19,9.69,9.81,568.86,565.08,564.66
2018-11-14,10.07,10.19,556.36,552.66,552.45
2018-05-03,9.6,9.72,543.73,539.79,539.59
2018-05-22,10.39,10.51,521.03,517.31,517.11
2018-06-01,11.12,11.24,500.33,496.8,496.59
2018-03-13,9.56,9.68,538.18,534.2,534.0
2018-03-15,9.52,9.64,539.91,535.91,535.72
2018-11-29,9.73,9.85,569.07,565.3,565.09
2018-12-03,9.49,9.61,577.1,573.28,573.07
2018-10-15,10.51,10.63,538.45,534.84,534.63
2018-09-05,12.4,12.52,478.95,475.74,475.52
2018-02-28,9.65,9.77,533.43,529.47,529.27
2018-07-31,10.86,10.98,516.89,513.33,513.11
2018-07-19,11.17,11.29,506.03,502.53,502.32
2018-04-10,9.57,9.69,541.57,537.6,537.41
2018-08-02,11.04,11.16,511.98,508.46,508.24
2018-07-23,10.84,10.96,516.22,512.65,512.44
2018-10-18,9.96,10.08,555.98,552.25,552.03
2018-10-23,9.85,9.97,560.06,556.3,556.09
2018-09-19,12.03,12.15,490.99,487.71,487.48
2018-12-24,9.18,9.3,590.18,586.3,586.1
2018-02-15,9.86,9.98,524.75,520.84,520.64
2018-02-08,9.8,9.92,526.13,522.2,522.01
2018-04-12,9.5,9.62,544.29,540.31,540.11
2018-06-19,11.95,12.07,479.03,475.7,475.48
2018-08-03,10.94,11.06,515.15,511.6,511.39
2018-08-20,11.59,11.71,498.66,495.27,495.05
2018-12-18,9.37,9.49,583.22,579.39,579.18
2018-08-31,12.22,12.34,483.14,479.9,479.67
2019-01-07,8.93,9.05,599.99,596.06,595.85
2018-04-26,9.66,9.78,540.96,537.03,536.84
2018-03-27,9.37,9.49,546.5,542.47,542.27
2018-07-17,11.25,11.37,503.27,499.79,499.57
2018-03-23,9.41,9.53,544.76,540.74,540.55
2019-01-08,8.94,9.06,599.86,595.94,595.73
2018-08-24,11.98,12.1,488.62,485.31,485.09
2018-09-24,11.74,11.86,499.68,496.34,496.12
2018-10-29,9.59,9.71,569.14,565.31,565.11
2018-02-20,9.86,9.98,525.34,521.43,521.23
2018-02-23,9.66,9.78,532.52,528.55,528.36
2018-05-25,10.52,10.64,517.62,513.93,513.73
2018-05-29,10.89,11.01,506.77,503.18,502.97
2018-05-30,10.99,11.11,503.98,500.42,500.21
2018-06-21,11.69,11.81,486.78,483.39,483.17
2018-06-25,11.8,11.92,484.1,480.73,480.52
2018-08-06,10.78,10.9,520.13,516.55,516.34
2018-07-16,11.16,11.28,505.69,502.18,501.97
2018-07-18,11.11,11.23,507.58,504.07,503.85
2018-05-14,9.9,10.02,535.34,531.49,531.29
2018-10-01,11.69,11.81,502.18,498.83,498.61
2018-10-02,11.39,11.51,510.88,507.47,507.25
2018-09-25,11.86,11.98,496.56,493.25,493.02
2018-02-07,9.77,9.89,526.93,522.99,522.79
2018-03-06,9.46,9.58,540.56,536.54,536.35
2018-06-06,12.0,12.12,475.71,472.38,472.17
2018-04-18,9.55,9.67,543.41,539.45,539.25
2018-06-07,12.06,12.18,474.26,470.94,470.73
2018-06-08,11.7,11.82,484.58,481.18,480.97
2018-06-26,11.54,11.66,491.7,488.27,488.06
2018-03-09,9.54,9.66,538.46,534.47,534.27
2018-07-20,10.82,10.94,516.61,513.03,512.82
2018-10-30,9.77,9.89,563.62,559.85,559.64
2018-10-31,9.66,9.78,567.32,563.52,563.31
2018-08-29,11.97,12.09,489.55,486.25,486.03
2018-08-14,11.46,11.58,501.49,498.07,497.86
2018-10-08,10.7,10.82,531.89,528.33,528.11
2018-03-02,9.58,9.7,536.15,532.17,531.97
2018-07-25,10.8,10.92,517.84,514.26,514.05
2018-07-26,10.77,10.89,518.96,515.36,515.15
2018-07-27,10.8,10.92,518.27,514.68,514.47
2018-07-04,11.26,11.38,501.07,497.58,497.37
2018-07-11,10.98,11.1,510.36,506.82,506.6
2020-11-18,6.91,7.03,760.0,756.51,756.3
2021-01-05,5.88,6.0,796.59,793.0,792.82
2020-12-18,6.27,6.39,783.12,779.58,779.39
2021-01-20,6.77,6.89,772.69,769.28,769.08
2020-05-22,6.45,6.57,750.15,746.27,746.09
2020-06-10,5.82,5.94,773.17,769.19,769.01
2020-05-26,6.06,6.18,763.28,759.33,759.14
2020-06-12,5.71,5.83,777.0,773.01,772.83
2020-10-14,6.63,6.75,763.55,759.95,759.75
2020-10-19,6.85,6.97,757.56,754.01,753.81
2020-09-16,6.21,6.33,772.8,769.08,768.89
2020-10-15,6.77,6.89,759.55,755.97,755.77
2020-10-09,6.82,6.94,757.46,753.89,753.69
2020-09-25,6.41,6.53,767.93,764.26,764.07
2020-09-29,6.88,7.0,754.08,750.5,750.3
2020-09-11,6.17,6.29,773.5,769.76,769.57
2020-12-02,6.77,6.89,766.09,762.6,762.4
2020-12-30,5.89,6.01,795.93,792.34,791.97
2021-01-26,6.98,7.1,767.56,764.19,763.99
2020-05-07,6.38,6.5,750.4,746.48,746.29
2020-05-08,6.52,6.64,746.01,742.13,741.94
2020-06-25,6.0,6.12,768.99,765.08,764.9
2020-10-20,6.71,6.83,761.93,758.36,758.16
2020-09-18,6.26,6.38,771.62,767.91,767.72
2020-10-21,6.62,6.74,764.82,761.23,761.04
2020-09-28,6.34,6.46,770.27,766.59,766.4
2020-09-15,6.13,6.25,775.11,771.37,771.19
2020-08-12,5.79,5.91,781.81,777.94,777.77
2020-11-25,7.24,7.36,751.48,748.06,747.85
2021-01-22,6.98,7.1,767.35,763.99,763.57
2020-12-04,6.38,6.5,777.96,774.41,774.22
2021-02-01,6.54,6.66,780.85,777.42,777.22
2020-05-25,6.23,6.35,757.5,753.58,753.4
2020-06-18,5.78,5.9,775.36,771.39,771.21
2020-06-19,5.89,6.01,771.89,767.95,767.77
2020-09-17,6.35,6.47,768.65,764.95,764.76
2020-10-22,6.66,6.78,763.82,760.24,760.04
2020-10-26,6.83,6.95,759.15,755.6,755.4
2020-11-04,7.07,7.19,753.3,749.81,749.61
2020-07-30,5.58,5.7,787.1,783.17,783.0
2020-11-27,7.0,7.12,758.8,755.34,755.14
2020-12-03,6.62,6.74,770.68,767.17,766.97
2021-01-29,6.68,6.8,776.66,773.25,773.05
2020-12-11,6.29,6.41,781.59,778.03,777.84
2021-02-03,6.55,6.67,780.96,777.54,777.34
2020-06-02,5.92,6.04,768.8,764.83,764.65
2020-05-06,6.64,6.76,741.75,737.88,737.69
2020-06-24,5.9,6.02,772.09,768.16,767.98
2020-10-27,6.82,6.94,759.65,756.1,755.9
2020-11-06,6.89,7.01,758.98,755.46,755.26
2020-11-05,6.98,7.1,756.14,752.63,752.43
2020-10-29,6.96,7.08,755.92,752.4,752.19
2021-01-06,6.11,6.23,789.92,786.38,786.19
2020-11-23,7.2,7.32,752.22,748.78,748.57
2021-03-10,7.64,7.76,755.65,752.45,752.23
2021-01-15,6.79,6.91,771.52,768.11,767.9
2021-02-08,6.62,6.74,779.55,776.15,775.95
2020-12-08,6.36,6.48,778.94,775.39,775.19
2021-02-11,6.71,6.83,777.6,774.23,774.02
2020-12-15,6.18,6.3,785.23,781.67,781.48
2021-02-17,6.92,7.04,772.12,768.77,768.57
2020-06-23,5.91,6.03,771.59,767.65,767.47
2020-06-09,5.9,6.02,770.34,766.38,766.2
2020-06-26,5.89,6.01,772.77,768.84,768.66
2020-10-30,7.0,7.12,754.94,751.44,751.23
2020-10-01,6.72,6.84,759.28,755.67,755.48
2020-11-11,6.86,6.98,760.46,756.95,756.74
2020-11-24,7.34,7.46,748.42,745.0,744.79
2021-02-10,6.81,6.93,774.59,771.22,771.02
2021-01-27,6.89,7.01,770.3,766.92,766.72
2020-12-28,6.0,6.12,792.09,788.51,788.33
2021-03-05,7.55,7.67,757.4,754.18,753.96
2020-12-09,6.25,6.37,782.4,778.83,778.64
2020-06-15,5.82,5.94,773.51,769.54,769.37
2020-04-22,5.85,5.97,766.27,762.21,762.04
2020-06-16,5.73,5.85,776.68,772.69,772.52
2020-11-09,6.64,6.76,766.57,763.01,762.81
2020-08-10,5.58,5.7,788.29,784.38,784.21
2020-07-31,5.35,5.47,794.87,790.9,790.73
2021-01-28,6.85,6.97,771.63,768.25,768.05
2021-02-26,7.42,7.54,759.83,756.58,756.36
2021-03-04,7.45,7.57,759.88,756.64,756.42
2021-01-08,6.35,6.47,783.24,779.74,779.55
2020-12-01,6.97,7.09,760.08,756.62,756.41
2021-02-18,6.89,7.01,773.16,769.82,769.61
2021-02-23,7.17,7.29,766.02,762.73,762.51
2021-01-13,6.69,6.81,773.98,770.55,770.34
2020-05-13,6.63,6.75,743.02,739.16,738.97
2020-05-15,6.76,6.88,739.22,735.4,735.2
2020-05-28,6.07,6.19,763.3,759.36,759.18
2020-05-19,6.57,6.69,745.71,741.85,741.66
2020-09-21,6.63,6.75,760.44,756.8,756.61
2020-08-25,5.93,6.05,778.9,775.09,774.91
2020-08-17,5.93,6.05,777.83,774.0,773.82
2021-02-05,6.61,6.73,779.64,776.24,776.04
2020-12-10,6.3,6.42,781.1,777.54,777.35
2020-12-16,6.1,6.22,787.81,784.23,784.04
2021-01-19,6.67,6.79,775.35,771.92,771.72
2021-02-19,6.98,7.1,770.86,767.53,767.32
2020-06-03,5.73,5.85,775.31,771.3,771.12
2020-06-04,5.76,5.88,774.47,770.48,770.3
2020-06-22,5.89,6.01,772.07,768.13,767.95
2020-06-29,5.89,6.01,772.95,769.02,768.84
2020-08-20,6.22,6.34,769.17,765.4,765.21
2020-09-24,6.62,6.74,761.33,757.69,757.5
2020-11-16,6.85,6.97,761.36,757.85,757.64
2021-02-09,6.69,6.81,777.77,774.38,774.18
2021-03-18,7.74,7.86,754.32,751.15,750.93
