Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2022-02-21,5.72,5.84,1053.95,1026.08,1026.08
2022-03-23,5.64,5.76,1088.69,1059.99,1059.99
2021-06-02,4.16,4.28,1338.51,1302.22,1301.41
2021-05-25,4.2,4.32,1322.24,1286.37,1285.86
2021-06-01,4.13,4.25,1346.92,1310.38,1309.87
2021-11-26,5.21,5.33,1142.1,1110.63,1110.63
2021-08-17,4.75,4.87,1203.88,1171.7,1171.27
2021-08-24,4.75,4.87,1206.48,1174.26,1173.83
2021-09-09,4.88,5.0,1180.52,1149.09,1148.55
2018-03-16,5.08,5.2,801.17,776.79,776.53
2018-06-14,5.81,5.93,678.06,657.75,657.51
2018-07-27,5.74,5.86,704.74,683.71,683.36
2018-07-11,5.71,5.83,706.31,685.19,684.75
2018-05-14,5.42,5.54,742.26,719.88,719.67
2018-07-05,5.74,5.86,698.5,677.61,677.18
2018-03-08,5.09,5.21,797.53,773.25,773.0
2018-07-24,5.75,5.87,702.15,681.19,680.97
2018-10-08,5.47,5.59,766.2,743.45,743.17
2018-08-13,5.94,6.06,672.91,652.91,652.68
2018-08-15,5.73,5.85,709.87,688.73,688.57
2018-10-05,5.62,5.74,737.6,715.72,715.22
2017-10-20,5.05,5.17,778.95,754.91,754.43
2017-10-26,5.17,5.29,756.04,732.74,732.48
2017-11-27,5.41,5.53,715.97,694.02,693.79
2018-02-26,5.09,5.21,795.58,771.33,771.06
2018-05-09,5.48,5.6,730.61,708.58,708.36
2018-05-16,5.41,5.53,744.65,722.2,721.96
2018-04-02,5.19,5.31,780.84,757.14,756.95
2018-04-19,5.24,5.36,773.4,749.98,749.75
2018-07-30,5.73,5.85,706.74,685.66,685.44
2018-03-15,5.08,5.2,800.9,776.53,776.34
2018-04-27,5.25,5.37,773.03,749.64,749.28
2018-04-20,5.26,5.38,769.84,746.54,746.15
2018-08-09,5.79,5.91,698.21,677.42,677.19
2018-11-20,5.12,5.24,845.95,820.85,820.7
2018-08-22,5.83,5.95,693.03,672.42,672.26
2018-08-27,5.61,5.73,732.95,711.12,710.96
2017-12-04,5.44,5.56,711.78,689.98,689.75
2018-03-05,5.07,5.19,800.9,776.5,776.25
2017-10-31,5.27,5.39,737.59,714.89,714.63
2017-11-23,5.35,5.47,726.82,704.52,704.26
2017-10-02,5.07,5.19,771.21,747.36,747.19
2018-05-21,5.56,5.68,717.58,695.99,695.75
2018-05-18,5.5,5.62,728.4,706.46,706.05
2018-05-10,5.42,5.54,741.73,719.36,719.15
2018-05-11,5.37,5.49,751.59,728.91,728.6
2018-03-20,5.1,5.22,797.44,773.19,772.99
2018-04-05,5.19,5.31,781.41,757.7,757.52
2018-04-23,5.27,5.39,768.02,744.78,744.56
2018-04-25,5.37,5.49,749.05,726.41,726.19
2018-03-26,5.09,5.21,800.31,775.98,775.79
2018-10-09,5.5,5.62,760.73,738.15,737.87
2018-08-23,5.62,5.74,730.85,709.08,708.91
2018-12-11,5.16,5.28,838.5,813.69,813.58
2018-08-28,5.68,5.8,720.29,698.85,698.7
2017-10-03,5.07,5.19,771.38,747.53,747.36
2018-02-14,5.16,5.28,778.76,755.01,754.78
2017-11-16,5.45,5.57,706.63,684.96,684.7
2017-10-09,5.06,5.18,774.6,750.67,750.47
2018-08-01,5.76,5.88,701.86,680.93,680.71
2018-04-13,5.28,5.4,764.56,741.4,741.13
2018-03-22,5.08,5.2,801.94,777.56,777.37
2018-04-04,5.33,5.45,753.64,730.8,730.62
2018-05-04,5.37,5.49,750.76,728.08,727.73
2018-06-05,5.83,5.95,671.98,651.83,651.64
2018-04-24,5.27,5.39,768.25,745.01,744.78
2018-04-03,5.18,5.3,783.04,759.28,759.09
2018-05-17,5.37,5.49,752.54,729.84,729.6
2018-12-28,5.03,5.15,868.79,843.1,842.62
2019-01-03,4.95,5.07,886.76,860.53,860.33
2018-10-31,5.16,5.28,834.29,809.51,809.2
2019-01-09,4.79,4.91,923.9,896.54,896.34
2017-11-14,5.35,5.47,724.98,702.71,702.35
2017-12-01,5.48,5.6,704.2,682.63,682.24
2017-10-23,5.07,5.19,775.22,751.3,751.04
2017-12-15,5.5,5.62,702.55,681.07,680.75
2018-02-08,5.15,5.27,780.02,756.22,756.0
2017-12-06,5.47,5.59,706.74,685.1,684.87
2018-05-07,5.33,5.45,758.7,735.78,735.56
2018-04-17,5.24,5.36,772.92,749.51,749.28
2018-05-24,5.56,5.68,718.3,696.69,696.46
2018-04-09,5.33,5.45,754.26,731.42,731.23
2018-03-28,5.14,5.26,790.46,766.45,766.26
2018-04-30,5.29,5.41,765.45,742.31,742.01
2018-03-12,5.05,5.17,806.42,781.87,781.62
2018-11-26,5.06,5.18,859.28,833.79,833.64
2018-12-05,5.11,5.23,849.53,824.36,824.22
2018-12-06,5.22,5.34,826.58,802.12,801.98
2017-12-20,5.48,5.6,706.83,685.23,685.02
2017-12-26,5.48,5.6,707.62,686.0,685.8
2018-01-22,5.16,5.28,774.88,751.2,750.96
2018-01-09,5.36,5.48,732.17,709.81,709.6
2018-01-10,5.38,5.5,729.75,707.46,707.21
2018-04-16,5.25,5.37,770.7,747.36,747.12
2018-05-08,5.35,5.47,755.06,732.26,732.03
2018-05-15,5.55,5.67,718.28,696.65,696.41
2018-05-28,5.59,5.71,713.03,691.59,691.39
2018-06-13,5.91,6.03,660.85,641.07,640.84
2018-03-21,5.18,5.3,781.38,757.63,757.45
2018-06-04,5.62,5.74,708.59,687.3,687.1
2018-03-29,5.23,5.35,772.67,749.22,748.94
2018-04-11,5.35,5.47,750.51,727.79,727.61
2018-11-19,5.12,5.24,845.95,820.85,820.54
2018-12-10,5.18,5.3,834.2,809.52,809.41
2018-12-26,5.01,5.13,872.47,846.65,846.46
2017-11-17,5.38,5.5,720.38,698.27,697.52
2017-11-21,5.36,5.48,724.4,702.17,701.9
2018-02-21,5.09,5.21,794.54,770.31,770.05
2018-05-02,5.31,5.43,761.77,738.74,738.52
2018-07-03,5.76,5.88,694.09,673.33,672.9
2018-06-01,5.68,5.8,697.66,676.71,676.41
2018-06-18,5.98,6.1,650.53,631.08,630.75
2018-03-14,5.06,5.18,804.85,780.35,780.1
2018-04-06,5.31,5.43,757.95,734.99,734.74
2018-10-10,5.47,5.59,766.77,744.01,743.73
2018-10-26,5.23,5.35,818.81,794.49,793.91
2018-10-03,5.76,5.88,711.02,689.95,689.7
2018-08-07,5.66,5.78,720.85,699.35,699.13
2018-10-11,5.41,5.53,779.08,755.95,755.3
2019-01-10,4.73,4.85,938.1,910.31,910.11
2018-12-04,5.17,5.29,836.7,811.93,811.79
2018-02-06,5.17,5.29,776.12,752.44,752.19
2017-09-18,5.06,5.18,771.55,747.65,747.44
2018-02-22,5.11,5.23,790.72,766.61,766.35
2018-01-19,5.14,5.26,778.66,754.85,754.44
2018-02-27,5.07,5.19,799.71,775.33,775.09
2018-07-12,5.73,5.85,703.19,682.18,681.74
2018-06-20,5.76,5.88,688.53,667.91,667.56
2018-06-22,5.9,6.02,665.61,645.71,644.99
2018-06-11,5.74,5.86,689.48,668.8,668.57
2018-07-13,5.77,5.89,696.93,676.11,675.32
2018-06-29,5.86,5.98,675.89,655.68,654.72
2018-09-14,5.83,5.95,695.0,674.38,674.1
2018-11-16,5.11,5.23,847.76,822.61,822.48
2018-11-27,5.17,5.29,836.02,811.25,811.11
2018-12-12,5.1,5.22,851.31,826.11,826.0
2018-11-01,5.16,5.28,835.04,810.23,809.51
2018-12-07,5.08,5.2,855.26,829.93,829.93
2018-09-06,5.8,5.92,699.42,678.65,678.58
2017-09-28,5.06,5.18,772.83,748.93,748.76
2018-01-15,5.23,5.35,759.6,736.39,736.15
2018-01-18,5.2,5.32,766.25,742.83,742.59
2017-10-30,5.17,5.29,756.81,733.49,733.23
2018-07-06,5.8,5.92,689.53,668.92,667.5
2018-06-12,5.86,5.98,669.04,649.01,648.77
2018-07-02,5.79,5.91,688.4,667.82,667.39
2018-07-10,5.72,5.84,704.07,683.02,682.59
2018-09-12,5.78,5.9,703.35,682.48,682.34
2018-09-21,5.85,5.97,692.81,672.28,671.91
2018-09-28,5.95,6.07,677.23,657.19,656.77
2018-09-04,5.84,5.96,692.64,672.07,671.92
2018-09-17,5.93,6.05,678.0,657.91,657.69
2018-12-17,5.06,5.18,860.35,834.89,834.69
2018-12-27,5.02,5.14,870.48,844.74,844.54
2018-12-19,5.01,5.13,871.59,845.79,845.6
2018-12-20,5.01,5.13,871.79,845.99,845.79
2019-01-02,4.95,5.07,886.56,860.33,860.13
2018-02-09,5.15,5.27,780.54,756.73,756.22
2017-10-16,5.12,5.24,763.56,739.99,739.74
2018-02-16,5.08,5.2,795.79,771.51,771.02
2018-02-19,5.04,5.16,804.33,779.78,779.51
2018-03-07,5.11,5.23,793.18,769.03,768.79
2018-06-27,5.86,5.98,674.47,654.31,653.89
2018-03-19,5.07,5.19,803.43,778.99,778.79
2018-06-28,5.88,6.0,671.49,651.42,651.01
2018-12-14,5.11,5.23,849.45,824.31,824.15
2018-12-21,5.02,5.14,870.09,844.34,843.87
2018-09-11,5.91,6.03,680.63,660.44,660.31
2018-09-13,5.83,5.95,694.71,674.1,673.97
2018-11-28,5.08,5.2,855.26,829.9,829.76
2018-11-09,5.28,5.4,811.39,787.33,786.83
2018-11-30,5.09,5.21,853.36,828.07,827.97
2018-11-13,5.19,5.31,830.51,805.87,805.59
2018-11-14,5.22,5.34,824.55,800.1,799.83
2018-10-24,5.26,5.38,811.77,787.65,787.35
2017-11-01,5.24,5.36,743.76,720.87,720.5
2017-11-13,5.39,5.51,717.11,695.09,694.85
2017-10-11,5.06,5.18,775.03,751.09,750.86
2017-11-29,5.37,5.49,723.93,701.73,701.5
2017-12-22,5.42,5.54,718.49,696.52,696.14
2018-05-03,5.29,5.41,765.9,742.76,742.53
2018-05-22,5.51,5.63,727.03,705.14,704.9
2018-03-13,5.07,5.19,802.52,778.1,777.85
2018-11-08,5.23,5.35,821.12,796.75,796.47
2018-11-23,5.03,5.15,865.72,840.03,839.9
2018-11-29,5.17,5.29,836.31,811.54,811.39
2018-12-03,5.06,5.18,859.96,834.46,834.32
2018-10-15,5.42,5.54,777.41,754.33,754.05
2018-01-24,5.19,5.31,769.72,746.21,745.72
2017-11-24,5.4,5.52,717.6,695.59,695.19
2017-11-07,5.34,5.46,725.64,703.34,703.08
2018-01-26,4.95,5.07,819.54,794.45,794.0
2017-12-21,5.45,5.57,712.56,690.77,690.57
2018-01-11,5.36,5.48,733.78,711.38,711.13
2017-09-26,5.07,5.19,770.46,746.63,746.46
2017-10-13,5.09,5.21,769.31,745.56,745.22
2018-01-08,5.35,5.47,733.86,711.43,711.22
2018-02-28,5.08,5.2,797.9,773.58,773.34
2017-09-21,5.03,5.15,778.28,754.18,753.98
2018-06-15,5.95,6.07,655.15,635.55,634.85
2018-07-31,5.75,5.87,703.41,682.43,682.21
2018-08-02,5.77,5.89,700.31,679.43,679.21
2018-07-19,5.85,5.97,683.92,663.52,663.29
2018-09-05,5.87,5.99,687.59,667.18,667.03
2018-10-23,5.23,5.35,817.49,793.2,792.91
2018-09-19,5.92,6.04,680.16,660.01,659.78
2018-12-24,5.03,5.15,867.91,842.24,842.01
2018-01-12,5.27,5.39,751.54,728.58,728.12
2017-10-24,5.07,5.19,775.5,751.57,751.3
2018-01-29,5.02,5.14,805.07,780.44,780.19
2018-01-16,5.27,5.39,752.02,729.04,728.81
2017-09-27,5.07,5.19,770.64,746.8,746.63
2018-01-02,5.44,5.56,716.01,694.14,693.93
2017-09-20,5.05,5.17,774.0,750.03,749.82
2018-01-30,5.02,5.14,805.32,780.7,780.44
2018-07-23,5.74,5.86,703.7,682.69,682.48
2018-04-10,5.31,5.43,758.07,735.1,734.93
2018-06-19,5.96,6.08,654.17,634.61,634.28
2018-08-03,5.69,5.81,714.96,693.63,693.28
2019-01-04,4.98,5.1,880.38,854.34,854.09
2018-08-20,5.62,5.74,730.35,708.59,708.42
2018-12-18,5.03,5.15,867.04,841.37,841.18
2018-08-31,5.8,5.92,699.32,678.54,678.39
2018-01-17,5.19,5.31,767.99,744.52,744.28
2018-02-15,5.16,5.28,779.03,755.27,755.01
2017-09-19,5.04,5.16,775.82,751.79,751.58
2018-01-31,5.04,5.16,801.42,776.92,776.67
2017-10-25,5.14,5.26,761.71,738.23,737.97
2017-09-22,5.03,5.15,778.23,754.14,753.92
2017-11-03,5.31,5.43,730.81,708.33,707.85
2018-08-06,5.64,5.76,724.27,702.66,702.44
2018-04-12,5.26,5.38,768.21,744.93,744.76
2018-04-26,5.28,5.4,766.74,743.55,743.33
2018-03-27,5.13,5.25,792.3,768.24,768.05
2018-07-17,5.86,5.98,681.73,661.39,661.16
2019-01-07,4.85,4.97,909.71,882.78,882.58
2019-01-08,4.8,4.92,921.38,894.1,893.9
2018-08-24,5.65,5.77,725.44,703.84,703.68
2018-09-24,5.96,6.08,674.37,654.41,654.17
2018-02-01,5.04,5.16,802.14,777.62,776.92
2017-09-29,5.07,5.19,771.03,747.19,746.97
2018-02-20,5.05,5.17,802.52,778.04,777.77
2018-02-23,5.04,5.16,805.65,781.07,780.58
2017-11-28,5.39,5.51,719.94,697.87,697.63
2018-05-23,5.56,5.68,718.06,696.46,696.22
2018-05-25,5.48,5.6,733.08,711.01,710.7
2018-05-29,5.64,5.76,704.22,683.06,682.86
2018-03-23,5.12,5.24,793.99,769.86,769.6
2018-06-21,5.87,5.99,669.95,649.91,649.56
2018-07-16,5.78,5.9,695.41,674.64,674.41
2018-10-29,5.03,5.15,861.4,835.77,835.45
2018-10-01,5.95,6.07,677.47,657.43,657.19
2018-10-02,5.87,5.99,691.43,670.96,670.72
2018-09-25,6.0,6.12,667.89,648.13,647.89
2018-02-05,5.11,5.23,788.0,763.93,763.69
2017-10-10,5.02,5.14,782.95,758.75,758.56
2017-10-19,5.08,5.2,772.38,748.54,748.28
2018-02-07,5.12,5.24,786.47,762.46,762.21
2018-05-30,5.63,5.75,706.28,685.06,684.8
2018-04-18,5.24,5.36,773.16,749.75,749.51
2018-06-07,5.95,6.07,652.23,632.7,632.51
2018-06-06,5.89,6.01,662.03,642.19,642.0
2018-06-25,5.9,6.02,666.83,646.89,646.47
2018-06-26,5.78,5.9,687.84,667.25,666.83
2018-03-09,5.09,5.21,797.9,773.61,773.19
2018-07-18,5.8,5.92,692.38,671.71,671.48
2018-07-20,5.68,5.8,714.36,693.02,692.62
2018-10-18,5.3,5.42,802.1,778.27,777.98
2018-10-30,5.15,5.27,836.08,811.23,810.93
2018-08-29,5.78,5.9,702.54,681.65,681.5
2018-08-14,5.62,5.74,729.67,707.92,707.69
2017-10-06,5.14,5.26,758.37,734.95,734.68
2017-11-08,5.32,5.44,729.7,707.26,707.01
2017-11-22,5.35,5.47,726.55,704.26,703.99
2018-03-02,5.1,5.22,794.48,770.28,769.85
2018-03-06,5.06,5.18,803.22,778.75,778.51
2018-06-08,5.85,5.97,670.27,650.18,649.78
2018-07-25,5.72,5.84,707.72,686.59,686.37
2018-07-26,5.75,5.87,702.6,681.63,681.41
2018-07-04,5.79,5.91,689.28,668.67,668.24
2017-07-24,5.26,5.38,723.26,700.78,700.61
2017-07-05,5.58,5.7,663.57,642.97,642.87
2017-07-10,5.57,5.69,665.21,644.57,644.48
2017-07-11,5.61,5.73,658.35,637.93,637.84
2017-08-25,5.23,5.35,735.26,712.48,712.06
2017-04-07,5.25,5.37,712.56,690.18,689.87
2017-04-10,5.22,5.34,718.47,695.91,695.71
2017-05-31,5.48,5.6,678.3,657.15,656.9
2017-06-01,5.52,5.64,671.42,650.5,650.25
2017-06-02,5.6,5.72,657.84,637.36,636.92
2017-06-07,5.67,5.79,646.53,626.43,626.19
2017-08-30,5.22,5.34,737.92,715.06,714.83
2017-07-03,5.56,5.68,666.86,646.15,646.04
2017-07-21,5.25,5.37,724.99,702.46,702.24
2017-03-21,5.08,5.2,742.45,719.06,718.87
2017-04-04,5.16,5.28,729.05,706.13,705.93
2017-04-03,5.13,5.25,734.7,711.59,711.39
2017-04-05,5.15,5.27,731.2,708.21,708.01
2017-04-06,5.2,5.32,721.73,699.05,698.85
2017-05-29,5.55,5.67,665.38,644.65,644.41
2017-06-12,5.67,5.79,646.43,626.34,626.13
2017-05-30,5.49,5.61,676.26,655.18,654.93
2017-06-23,5.61,5.73,657.71,637.28,637.21
2017-06-08,5.77,5.89,629.97,610.4,610.16
2017-09-01,5.18,5.3,746.38,723.26,722.84
2017-08-01,5.26,5.38,724.32,701.83,701.66
2017-07-12,5.56,5.68,667.15,646.45,646.35
2017-07-27,5.26,5.38,723.77,701.28,701.11
2017-09-04,5.19,5.31,744.66,721.6,721.36
2017-03-20,5.15,5.27,728.52,705.58,705.39
2017-03-07,5.1,5.22,736.68,713.44,713.19
2017-03-09,5.18,5.3,721.62,698.88,698.63
2017-03-31,5.18,5.3,724.77,701.98,701.68
2017-03-22,5.18,5.3,723.1,700.35,700.15
2017-03-28,5.16,5.28,727.93,705.03,704.83
2017-05-25,5.57,5.69,661.19,640.58,640.34
2017-04-17,5.27,5.39,709.94,687.67,687.48
2017-04-24,5.29,5.41,706.98,684.82,684.64
2017-05-23,5.64,5.76,648.64,628.43,628.19
2017-06-05,5.71,5.83,639.28,619.4,619.16
2017-06-21,5.55,5.67,668.0,647.23,647.12
2017-06-20,5.52,5.64,673.19,652.24,652.13
2017-06-19,5.55,5.67,667.77,647.0,646.88
2017-08-24,5.24,5.36,732.91,710.2,709.96
2017-09-25,5.07,5.19,770.29,746.46,746.28
2018-03-01,5.15,5.27,783.87,760.0,759.75
2017-12-08,5.46,5.58,708.67,686.98,686.64
2017-11-09,5.3,5.42,733.77,711.21,710.95
2017-03-23,5.21,5.33,717.58,695.01,694.81
2017-03-24,5.18,5.3,723.66,700.89,700.58
2017-03-29,5.16,5.28,728.13,705.23,705.03
2017-05-22,5.72,5.84,634.85,615.08,614.84
2017-05-24,5.49,5.61,675.06,654.0,653.76
2017-05-12,5.2,5.32,726.61,703.85,703.61
2017-05-17,4.97,5.09,773.2,748.94,748.67
2017-06-09,5.66,5.78,647.93,627.78,627.46
2017-06-16,5.59,5.71,660.66,640.11,640.05
2017-06-06,5.73,5.85,636.16,616.38,616.15
2017-09-15,5.05,5.17,773.36,749.41,749.08
2017-12-19,5.5,5.62,702.97,681.49,681.28
2017-10-04,5.05,5.17,775.61,751.63,751.46
2017-10-05,5.1,5.22,765.69,742.04,741.86
2017-11-30,5.44,5.56,711.13,689.34,689.11
2017-03-06,5.08,5.2,740.37,717.0,716.75
2017-05-19,6.01,6.13,587.93,569.67,569.26
2017-04-28,5.4,5.52,687.47,665.95,665.67
2017-04-27,5.38,5.5,690.83,669.2,669.02
2017-05-10,5.3,5.42,707.17,685.04,684.87
2017-06-14,5.69,5.81,643.42,623.43,623.25
2017-06-26,5.61,5.73,657.7,637.27,637.16
2017-06-22,5.58,5.7,662.86,642.26,642.14
2017-06-13,5.63,5.75,653.49,633.17,632.96
2017-10-17,5.09,5.21,769.84,746.07,745.82
2017-12-27,5.42,5.54,718.91,696.94,696.73
2017-12-07,5.51,5.63,699.68,678.27,678.05
2018-01-04,5.37,5.49,729.52,707.23,707.02
2017-02-13,5.21,5.33,710.9,688.46,688.23
2017-03-10,5.14,5.26,729.11,706.13,705.74
2017-02-08,5.34,5.46,685.78,664.14,663.92
2017-05-11,5.25,5.37,716.79,694.35,694.18
2017-05-03,5.35,5.47,697.0,675.18,675.0
2017-05-02,5.38,5.5,691.3,669.66,669.49
2017-05-05,5.36,5.48,695.59,673.83,673.58
2017-08-02,5.28,5.4,720.7,698.32,698.16
2017-07-13,5.55,5.67,669.0,648.24,648.15
2017-07-31,5.31,5.43,714.7,692.51,692.34
2017-08-28,5.21,5.33,739.37,716.46,716.22
2017-08-07,5.12,5.24,752.26,728.88,728.71
2017-12-14,5.47,5.59,707.7,686.05,685.84
2018-01-03,5.37,5.49,729.31,707.02,706.81
2018-01-23,5.19,5.31,769.13,745.63,745.39
2017-02-14,5.22,5.34,709.23,686.85,686.62
2017-02-09,5.27,5.39,698.96,676.9,676.67
2017-03-03,5.11,5.23,734.19,711.03,710.55
2017-05-09,5.31,5.43,705.24,683.17,682.99
2017-04-25,5.38,5.5,690.47,668.85,668.67
2017-04-18,5.26,5.38,712.03,689.69,689.5
2017-08-09,5.2,5.32,737.79,714.89,714.69
2017-08-04,5.17,5.29,742.25,719.19,718.98
2017-08-21,5.22,5.34,736.27,713.45,713.18
2017-08-23,5.24,5.36,732.96,710.25,709.98
2017-12-05,5.48,5.6,704.67,683.1,682.87
2017-10-18,5.06,5.18,776.17,752.2,751.94
2017-12-13,5.44,5.56,713.0,691.18,690.97
2017-12-29,5.44,5.56,715.8,693.93,693.55
2017-02-10,5.21,5.33,710.67,688.23,687.84
2017-02-17,5.32,5.44,691.53,669.73,669.25
2017-03-08,5.12,5.24,733.01,709.9,709.64
2017-05-08,5.34,5.46,699.47,677.59,677.41
2017-05-18,5.97,6.09,593.73,575.28,575.05
2017-04-12,5.27,5.39,709.38,687.12,686.92
2017-05-26,5.52,5.64,670.43,649.53,649.08
2017-07-04,5.61,5.73,658.25,637.82,637.72
2017-08-10,5.23,5.35,732.2,709.48,709.28
2017-08-11,5.23,5.35,732.52,709.79,709.48
2017-08-16,5.21,5.33,737.13,714.27,714.0
2018-01-05,5.36,5.48,731.75,709.39,709.06
2017-10-27,5.29,5.41,733.23,710.66,710.19
2017-11-06,5.32,5.44,729.17,706.75,706.49
2017-12-28,5.44,5.56,715.8,693.93,693.34
2017-12-12,5.5,5.62,701.79,680.32,680.11
2017-02-20,5.27,5.39,701.09,678.98,678.73
2017-02-15,5.22,5.34,709.49,687.1,686.85
2017-02-16,5.25,5.37,704.09,681.88,681.62
2017-02-22,5.18,5.3,718.69,696.01,695.75
2017-04-20,5.29,5.41,706.92,684.76,684.41
2017-04-11,5.21,5.33,720.59,697.96,697.76
2017-05-04,5.36,5.48,695.34,673.58,673.4
2017-04-19,5.28,5.4,708.45,686.23,686.04
2017-09-05,5.13,5.25,756.73,733.28,733.04
2017-06-27,5.62,5.74,656.07,635.7,635.59
2017-08-17,5.21,5.33,737.41,714.54,714.27
2017-09-08,5.02,5.14,778.34,754.21,753.92
2017-11-10,5.35,5.47,724.36,702.11,701.68
2017-12-11,5.45,5.57,710.72,688.97,688.76
2017-12-18,5.46,5.58,710.08,688.36,688.16
2017-09-14,5.03,5.15,777.09,753.01,752.82
2017-03-13,5.09,5.21,739.15,715.84,715.61
2017-02-21,5.25,5.37,705.11,682.87,682.62
2017-05-15,5.13,5.25,740.5,717.3,717.04
2017-05-16,5.06,5.18,754.66,731.0,730.74
2017-04-26,5.44,5.56,679.75,658.47,658.3
2017-04-13,5.25,5.37,713.53,691.14,690.78
2017-09-12,5.01,5.13,780.78,756.58,756.38
2017-09-06,5.07,5.19,767.89,744.09,743.85
2017-08-03,5.19,5.31,738.14,715.2,715.03
2017-08-22,5.23,5.35,734.62,711.85,711.58
2017-08-18,5.2,5.32,739.88,716.93,716.41
2017-03-14,5.16,5.28,725.69,702.83,702.6
2017-02-23,5.12,5.24,730.51,707.45,707.2
2017-03-27,5.2,5.32,720.01,697.36,697.17
2017-03-15,5.22,5.34,714.36,691.87,691.68
2017-09-11,5.0,5.12,782.64,758.37,758.17
2017-07-07,5.6,5.72,659.9,639.42,639.43
2017-07-20,5.31,5.43,713.53,691.35,691.17
2017-07-25,5.28,5.4,719.63,697.27,697.1
2017-03-16,5.17,5.29,724.15,701.34,701.15
2017-03-30,5.17,5.29,726.39,703.55,703.35
2017-02-24,5.12,5.24,731.22,708.15,707.45
2017-03-01,5.13,5.25,729.53,706.51,706.26
2017-03-17,5.16,5.28,726.38,703.51,703.21
2017-08-29,5.25,5.37,731.89,709.23,708.99
2017-08-31,5.24,5.36,734.3,711.56,711.32
2017-09-13,5.01,5.13,780.98,756.78,756.58
2017-06-30,5.56,5.68,666.75,646.04,646.01
2017-03-02,5.09,5.21,737.64,714.36,714.1
2017-08-14,5.24,5.36,730.8,708.13,707.93
2017-06-28,5.66,5.78,649.31,629.15,629.05
2017-06-29,5.49,5.61,679.12,658.01,657.91
2017-07-06,5.62,5.74,656.73,636.36,636.25
2017-08-15,5.27,5.39,725.34,702.85,702.58
2017-07-17,5.5,5.62,678.2,657.15,656.97
2017-07-19,5.35,5.47,705.87,683.94,683.75
2017-07-26,5.32,5.44,712.26,690.15,689.98
2017-08-08,5.16,5.28,744.55,721.42,721.25
2017-07-28,5.27,5.39,722.08,699.66,699.44
2017-07-14,5.54,5.66,670.93,650.11,649.94
2017-07-18,5.46,5.58,685.56,664.27,664.09
2020-11-18,4.13,4.25,1255.2,1220.41,1220.02
2021-01-05,3.4,3.52,1521.97,1479.71,1478.93
2020-12-18,3.51,3.63,1472.13,1431.23,1429.29
2020-05-22,4.31,4.43,1153.54,1120.99,1121.2
2020-06-17,4.0,4.12,1242.58,1207.51,1207.23
2020-05-26,4.11,4.23,1210.09,1175.89,1175.84
2020-09-08,3.75,3.87,1340.56,1302.97,1302.69
2020-10-14,4.04,4.16,1265.46,1230.22,1229.76
2020-10-19,4.05,4.17,1264.38,1229.19,1228.74
2020-10-16,4.12,4.24,1243.27,1208.69,1207.75
2020-10-09,4.13,4.25,1238.01,1203.55,1202.33
2020-09-25,3.97,4.09,1278.66,1242.96,1242.15
2021-01-20,3.71,3.83,1425.2,1385.81,1385.49
2020-12-02,3.94,4.06,1319.66,1283.08,1282.55
2020-12-30,3.4,3.52,1520.38,1478.15,1474.88
2021-01-26,3.72,3.84,1423.44,1384.13,1383.81
2020-05-07,4.35,4.47,1143.53,1111.22,1111.1
2020-05-08,4.47,4.59,1110.21,1078.88,1079.02
2020-10-15,4.12,4.24,1242.31,1207.75,1207.3
2020-10-20,4.01,4.13,1276.8,1241.26,1240.81
2020-09-18,3.9,4.02,1296.89,1260.62,1260.11
2020-10-21,4.02,4.14,1274.26,1238.8,1238.35
2020-09-28,3.93,4.05,1291.2,1255.14,1254.74
2020-09-29,4.19,4.31,1214.79,1180.96,1180.57
2020-09-11,3.79,3.91,1329.33,1292.09,1291.59
2020-09-15,3.8,3.92,1326.79,1289.64,1289.34
2020-11-25,4.16,4.28,1250.15,1215.53,1215.02
2020-12-04,3.86,3.98,1346.43,1309.09,1307.89
2021-02-01,3.51,3.63,1496.91,1455.52,1455.17
2020-06-25,4.17,4.29,1195.06,1161.41,1161.14
2020-06-12,4.06,4.18,1224.06,1189.52,1189.76
2020-05-25,4.18,4.3,1189.97,1156.35,1156.3
2020-06-18,4.04,4.16,1231.06,1196.33,1196.05
2020-09-16,3.83,3.95,1317.7,1280.83,1280.52
2020-09-17,3.9,4.02,1296.37,1260.11,1259.81
2020-10-22,4.05,4.17,1265.76,1230.55,1230.1
2020-08-12,3.7,3.82,1350.43,1312.45,1312.1
2020-11-04,4.13,4.25,1248.53,1213.87,1213.35
2020-07-30,3.54,3.66,1399.09,1359.62,1359.26
2020-11-27,4.05,4.17,1284.49,1248.9,1247.75
2021-01-22,3.78,3.9,1403.31,1364.58,1363.69
2020-12-11,3.71,3.83,1399.8,1360.95,1359.54
2021-02-03,3.57,3.69,1476.76,1435.96,1435.62
2020-06-19,4.05,4.17,1228.59,1193.94,1193.48
2020-06-02,4.2,4.32,1183.74,1150.34,1150.31
2020-05-06,4.37,4.49,1137.96,1105.81,1105.7
2020-06-24,4.12,4.24,1209.1,1175.03,1174.75
2020-10-26,4.11,4.23,1250.27,1215.52,1215.0
2020-10-27,4.13,4.25,1244.93,1210.34,1209.83
2020-11-05,4.11,4.23,1254.93,1220.09,1219.57
2021-01-06,3.51,3.63,1483.96,1442.81,1442.04
